app.msg	1	PLC%d:	132	ESPERA GRUPO POSICIONADOR MESAS Y VENTOSAS ALTO
app.msg	1	PLC%d:	133	FAULT DRIVE EJE B
app.msg	1	PLC%d:	134	ERROR AREGLADA EJE B
app.msg	1	PLC%d:	135	LUBRIFICAR MAQUINA
app.msg	1	PLC%d:	136	UTENSILIO DESGASTADO
app.msg	1	PLC%d:	137	PROBE ERROR
app.msg	1	PLC%d:	138	TIME OUT SERIAL LINE (RS232)
app.msg	1	PLC%d:	139	FAULT DRIVE SERIAL AXES
app.msg	1	PLC%d:	140	ERROR GENERAL EN EL POSICIONAMIENTO MESAS Y VENTOSAS
app.msg	1	PLC%d:	141	CAMBIO HERRAMIENTA RAPID 1
app.msg	1	PLC%d:	142	CAMBIO HERRAMIENTA RAPID 2
app.msg	1	PLC%d:	143	MISSING DOWEL - PRESS START -
app.msg	1	PLC%d:	144	CYCLE CLEAN
app.msg	1	PLC%d:	145	WAIT DOWEL TO INSERT GROUP
app.msg	1	PLC%d:	146	WAIR INSERT GROUP DOWN
app.msg	1	PLC%d:	147	WAIT INSERT DOWN
app.msg	1	PLC%d:	148	WAIT INSERT GROUP UP
app.msg	1	PLC%d:	149	SIMULATE NON AVAILABLE
app.msg	1	PLC%d:	150	WORKING AREA AB CLAMPS
app.msg	1	PLC%d:	151	WORKING AREA CD CLAMPS
app.msg	1	PLC%d:	152	AREA AB CLAMPS UP
app.msg	1	PLC%d:	153	AREA CD CLAMPS UP
app.msg	1	PLC%d:	154	TOOL ROOM NOT IN HOME POSITION
app.msg	1	PLC%d:	155	WAITING TOOL ROOM UP POSITION
app.msg	1	PLC%d:	156	WAITING TOOL ROOM DOWN POSITION
app.msg	1	PLC%d:	157	WAITING TOOL ROOM Y- POSITION
app.msg	1	PLC%d:	158	WAITING TOOL ROOM Y+ POSITION
app.msg	1	PLC%d:	159	SPINDLE AND INVERTER NOT OK (10% MORE)
app.msg	1	PLC%d:	160	REFRIGERANTE ELECTROBROCA 1 NO OK
app.msg	1	PLC%d:	160	REFRIGERANTE ELECTROBROCA 2 NO OK
app.msg	1	PLC%d:	162	VENTOSAS NO BLOQUEADAS EN MESA AB
app.msg	1	PLC%d:	163	VENTOSAS NO BLOQUEADAS EN MESA CD
app.msg	1	PLC%d:	164	CARGA AREA AB NO OK
app.msg	1	PLC%d:	165	CARGA AREA CD NO OK
app.msg	1	PLC%d:	166	ORIGEN CAMPANA EN CURSO
app.msg	1	PLC%d:	167	HACER LA REFERENCIA DE LA CAMPANA
app.msg	1	PLC%d:	168	FAULT CAMPANA
app.msg	1	PLC%d:	169	CARGA AREA AB NO LIBRE
app.msg	1	PLC%d:	170	CARGA AREA CD NO LIBRE
app.msg	1	PLC%d:	171	ANOMALIA ELECTROBROCA
app.msg	1	PLC%d:	172	ESPERA CILINDRO BAJO CAMPANA
app.msg	1	PLC%d:	173	ESPERA CILINDRO ALTO CAMPANA
app.msg	1	PLC%d:	174	CUFFIA DISABILITATA
app.msg	1	PLC%d:	175	ESPECTATION GRUPO DESCARGA PANEL EN POSICION BAJA
app.msg	1	PLC%d:	176	ESPECTATION GRUPO DESACRGA PANEL EN POSICION ALTA
app.msg	1	PLC%d:	177	PRESENCIA VACIO AREA A
app.msg	1	PLC%d:	178	ERRORES MOTORES PLANOS Y VENTOSAS AREA A
app.msg	1	PLC%d:	179	ERRORES MOTORES PLANOS Y VENTOSAS AREA B
app.msg	1	PLC%d:	180	ERRORES MOTORES PLANOS Y VENTOSAS AREA C
app.msg	1	PLC%d:	181	ERRORES MOTORES PLANOS Y VENTOSAS AREA D
app.msg	1	PLC%d:	182	APRETAR F5 PARA CONFIRMAR EL DEPLAZAMIENTO VENTOSAS
app.msg	1	PLC%d:	183	SETUP PLANOS Y VENTOSAS EN CURSO
app.msg	1	PLC%d:	184	SETUP PLANOS Y VENTOSAS NO PROGRAMADO
app.msg	1	PLC%d:	185	ERROR SETUP PLANOS Y VENTOSAS
app.msg	1	PLC%d:	186	ESPERA DESBLOQUEO VENTOSAS
app.msg	1	PLC%d:	187	ESPERA DISPOSITIVO DE ATAQUE PLANOS ET VENTOSAS BAJO
app.msg	1	PLC%d:	188	ESPERA ATAQUE PLANOS
app.msg	1	PLC%d:	189	ESPERA ATAQUE VENTOSA - PLANO 1
app.msg	1	PLC%d:	190	ESPERA ATAQUE VENTOSA - PLANO 2
app.msg	1	PLC%d:	191	ESPERA ATAQUE VENTOSA - PLANO 3
app.msg	1	PLC%d:	192	ESPERA ATAQUE VENTOSA - PLANO 4
app.msg	1	PLC%d:	193	ESPERA ATAQUE VENTOSA - PLANO 5
app.msg	1	PLC%d:	194	ESPERA ATAQUE VENTOSA - PLANO 6
app.msg	1	PLC%d:	195	ESPERA ATAQUE VENTOSA - PLANO 7
app.msg	1	PLC%d:	196	ESPERA ATAQUE VENTOSA - PLANO 8
app.msg	1	PLC%d:	197	ESPERA ATAQUE VENTOSA - PLANO 9
app.msg	1	PLC%d:	198	ESPERA ATAQUE VENTOSA - PLANO 10
app.msg	1	PLC%d:	199	ESPERA ATAQUE VENTOSA - PLANO 11
app.msg	1	PLC%d:	200	ESPERA ATAQUE VENTOSA - PLANO 12
app.msg	1	PLC%d:	201	APRETAR F5 PARA CONFIRMAR LA CONEXION VENTOSA O PLANO
app.msg	1	PLC%d:	202	EXECUTION DESPLAZAMIENTO DISPOSITIVOS DE BLOQUEO EN LAS AREAS A/E
app.msg	1	PLC%d:	203	EXECUTION DESPLAZAMIENTO DISPOSITIVOS DE BLOQUEO EN LAS AREAS D/H
app.msg	1	PLC%d:	204	ESPECTATION ELECTROBROCA POS. 0
app.msg	1	PLC%d:	205	ESPERA ALMACEN EN POSICION 5
app.msg	1	PLC%d:	206	ESPERA ALMACEN EN POSICION 6
app.msg	1	PLC%d:	207	ESPERA ALMACEN EN POSICION 7
